,feature_idx,cv_scores,avg_score,feature_names,ci_bound,std_dev,std_err
26,"(5, 6, 9, 11, 12, 13, 15, 16, 17, 23, 24, 25, 26, 27, 29, 31, 36, 39, 42, 43, 50, 51, 52, 53, 56, 57)","[0.48825446 0.49209407 0.49026383 0.4870585  0.49979732 0.49212998
 0.49599114 0.49348505 0.48714558 0.47849694]",0.49047168736878677,"('num_hrefs', 'num_self_hrefs', 'average_token_length', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'data_channel_is_world', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'is_weekend', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004088031764717533,0.0055041880730804585,0.0018347293576934862
25,"(5, 6, 9, 11, 12, 13, 15, 17, 23, 24, 25, 26, 27, 29, 31, 36, 39, 42, 43, 50, 51, 52, 53, 56, 57)","[0.48570214 0.49257523 0.48899301 0.48892646 0.49983222 0.49410014
 0.49772629 0.49234527 0.48815043 0.47532434]",0.4903675519335494,"('num_hrefs', 'num_self_hrefs', 'average_token_length', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'is_weekend', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'abs_title_subjectivity', 'abs_title_sentiment_polarity')",0.004832741799731759,0.006506876977801299,0.002168958992600433
24,"(5, 6, 9, 11, 12, 13, 15, 17, 23, 24, 25, 26, 27, 29, 31, 36, 39, 42, 43, 50, 51, 52, 53, 56)","[0.48812539 0.49291026 0.48962777 0.48680314 0.50098132 0.49525958
 0.49789486 0.49039    0.48556409 0.47619499]",0.4903751389614758,"('num_hrefs', 'num_self_hrefs', 'average_token_length', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'weekday_is_wednesday', 'is_weekend', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'abs_title_subjectivity')",0.004937360422447181,0.00664773708078343,0.0022159123602611434
23,"(5, 6, 9, 11, 12, 13, 15, 17, 23, 24, 25, 26, 27, 29, 36, 39, 42, 43, 50, 51, 52, 53, 56)","[0.48931968 0.4920926  0.48852147 0.48802433 0.49949654 0.49345254
 0.49858082 0.48993239 0.48460924 0.47630989]",0.490033951113667,"('num_hrefs', 'num_self_hrefs', 'average_token_length', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'is_weekend', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'min_negative_polarity', 'max_negative_polarity', 'abs_title_subjectivity')",0.0047157208015787605,0.006349318128114081,0.002116439376038027
22,"(5, 6, 9, 11, 12, 13, 15, 17, 23, 24, 25, 26, 27, 29, 36, 39, 42, 43, 50, 51, 53, 56)","[0.48937568 0.48694511 0.48960212 0.48735303 0.49816078 0.49338043
 0.49858082 0.4900793  0.48550715 0.4758793 ]",0.48948637353476576,"('num_hrefs', 'num_self_hrefs', 'average_token_length', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_min_shares', 'self_reference_max_shares', 'weekday_is_monday', 'is_weekend', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'max_negative_polarity', 'abs_title_subjectivity')",0.004611350817587991,0.0062087927960881245,0.0020695975986960414
21,"(5, 6, 9, 11, 12, 13, 15, 17, 23, 24, 25, 27, 29, 36, 39, 42, 43, 50, 51, 53, 56)","[0.48900892 0.48608213 0.48870924 0.48911017 0.50059074 0.49470954
 0.49847641 0.48927419 0.48406053 0.47459495]",0.48946168049842687,"('num_hrefs', 'num_self_hrefs', 'average_token_length', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_max_shares', 'weekday_is_monday', 'is_weekend', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'max_positive_polarity', 'avg_negative_polarity', 'max_negative_polarity', 'abs_title_subjectivity')",0.005226529365892647,0.007037078539270797,0.002345692846423599
20,"(5, 6, 9, 11, 12, 13, 15, 17, 23, 24, 25, 27, 29, 36, 39, 42, 43, 50, 53, 56)","[0.49040978 0.4863744  0.48928192 0.48805121 0.49851621 0.48802024
 0.49840353 0.48927827 0.48469644 0.4737247 ]",0.4886756708499679,"('num_hrefs', 'num_self_hrefs', 'average_token_length', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_max_shares', 'weekday_is_monday', 'is_weekend', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'max_positive_polarity', 'max_negative_polarity', 'abs_title_subjectivity')",0.004930442151910608,0.006638422216231154,0.0022128074054103843
19,"(5, 6, 9, 11, 12, 13, 15, 17, 23, 24, 25, 27, 29, 36, 39, 42, 43, 50, 56)","[0.49015217 0.48713324 0.48836196 0.48604251 0.49795224 0.4873228
 0.49885909 0.49044426 0.4843105  0.47375608]",0.4884334850744393,"('num_hrefs', 'num_self_hrefs', 'average_token_length', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'self_reference_max_shares', 'weekday_is_monday', 'is_weekend', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'max_positive_polarity', 'abs_title_subjectivity')",0.004967680305645988,0.006688560232139642,0.0022295200773798807
18,"(5, 6, 9, 11, 12, 13, 15, 17, 23, 24, 25, 29, 36, 39, 42, 43, 50, 56)","[0.49224309 0.48731774 0.49558887 0.48988301 0.49555726 0.49096343
 0.49843982 0.4874613  0.48426845 0.47466478]",0.48963877548513784,"('num_hrefs', 'num_self_hrefs', 'average_token_length', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'weekday_is_monday', 'is_weekend', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'max_positive_polarity', 'abs_title_subjectivity')",0.004811476776452145,0.006478245427401027,0.0021594151424670087
17,"(5, 6, 9, 11, 12, 13, 15, 17, 23, 24, 25, 29, 36, 39, 42, 43, 50)","[0.48987204 0.48428339 0.49365779 0.48888895 0.49326345 0.49150157
 0.49975204 0.48818548 0.48336636 0.47624643]",0.4889017500477312,"('num_hrefs', 'num_self_hrefs', 'average_token_length', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'weekday_is_monday', 'is_weekend', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'max_positive_polarity')",0.004576665462991447,0.0061620919077220926,0.002054030635907364
16,"(5, 6, 9, 11, 12, 13, 15, 17, 23, 24, 25, 29, 39, 42, 43, 50)","[0.49187546 0.48463856 0.49374392 0.48667041 0.49562023 0.4911161
 0.49813458 0.48918635 0.48389851 0.47582387]",0.4890707991626351,"('num_hrefs', 'num_self_hrefs', 'average_token_length', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'weekday_is_monday', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'max_positive_polarity')",0.004617909381624022,0.0062176233463434386,0.0020725411154478126
15,"(5, 6, 11, 12, 13, 15, 17, 23, 24, 25, 29, 39, 42, 43, 50)","[0.49117018 0.48102933 0.49390516 0.48385585 0.49377007 0.48973773
 0.49803509 0.48766234 0.48315728 0.4755631 ]",0.487788614775179,"('num_hrefs', 'num_self_hrefs', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'weekday_is_monday', 'LDA_02', 'global_subjectivity', 'global_sentiment_polarity', 'max_positive_polarity')",0.004844727434664882,0.006523014618760104,0.0021743382062533677
14,"(5, 6, 11, 12, 13, 15, 17, 23, 24, 25, 29, 39, 43, 50)","[0.49064199 0.48462696 0.49313314 0.48454938 0.49654324 0.48285123
 0.49769227 0.48575784 0.48360809 0.4761729 ]",0.4875577037497421,"('num_hrefs', 'num_self_hrefs', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'weekday_is_monday', 'LDA_02', 'global_sentiment_polarity', 'max_positive_polarity')",0.004768948031790011,0.006420984079494506,0.002140328026498168
13,"(5, 6, 11, 12, 13, 15, 17, 23, 24, 25, 39, 43, 50)","[0.49080103 0.48379687 0.48501049 0.48402689 0.4958076  0.48497369
 0.49743213 0.4861124  0.48287296 0.47769866]",0.4868532711549882,"('num_hrefs', 'num_self_hrefs', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'data_channel_is_tech', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'LDA_02', 'global_sentiment_polarity', 'max_positive_polarity')",0.004280336668164304,0.005763110316562524,0.0019210367721875076
12,"(5, 6, 11, 12, 13, 17, 23, 24, 25, 39, 43, 50)","[0.48877147 0.47239371 0.48996835 0.48938935 0.49532975 0.48175073
 0.49482974 0.48708888 0.48779758 0.47145023]",0.48587697873221475,"('num_hrefs', 'num_self_hrefs', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'kw_min_min', 'kw_min_avg', 'kw_max_avg', 'kw_avg_avg', 'LDA_02', 'global_sentiment_polarity', 'max_positive_polarity')",0.005843759635851716,0.00786812675165857,0.0026227089172195235
11,"(5, 6, 11, 12, 13, 17, 24, 25, 39, 43, 50)","[0.49030731 0.48319208 0.48309231 0.48025402 0.49357324 0.48292189
 0.49239048 0.48268885 0.485185   0.47856949]",0.48521746833844925,"('num_hrefs', 'num_self_hrefs', 'data_channel_is_lifestyle', 'data_channel_is_entertainment', 'data_channel_is_bus', 'kw_min_min', 'kw_max_avg', 'kw_avg_avg', 'LDA_02', 'global_sentiment_polarity', 'max_positive_polarity')",0.0036103192005209127,0.004860988619273522,0.0016203295397578409
10,"(5, 6, 12, 13, 17, 24, 25, 39, 43, 50)","[0.49093719 0.48326521 0.48420754 0.47918917 0.49397711 0.48360923
 0.49131274 0.48165111 0.48565685 0.48111752]",0.48549236723960176,"('num_hrefs', 'num_self_hrefs', 'data_channel_is_entertainment', 'data_channel_is_bus', 'kw_min_min', 'kw_max_avg', 'kw_avg_avg', 'LDA_02', 'global_sentiment_polarity', 'max_positive_polarity')",0.0034782666417371806,0.004683191047994769,0.001561063682664923
9,"(5, 12, 13, 17, 24, 25, 39, 43, 50)","[0.49330833 0.48186405 0.48312819 0.47696563 0.49283313 0.48274962
 0.49302772 0.48312217 0.47802348 0.478812  ]",0.48438343215984814,"('num_hrefs', 'data_channel_is_entertainment', 'data_channel_is_bus', 'kw_min_min', 'kw_max_avg', 'kw_avg_avg', 'LDA_02', 'global_sentiment_polarity', 'max_positive_polarity')",0.0044838673187354,0.006037147076513465,0.002012382358837822
8,"(5, 12, 13, 24, 25, 39, 43, 50)","[0.49173046 0.48251464 0.4808566  0.48010659 0.48987756 0.48101718
 0.49422264 0.47837339 0.47319817 0.47815176]",0.48300489884516046,"('num_hrefs', 'data_channel_is_entertainment', 'data_channel_is_bus', 'kw_max_avg', 'kw_avg_avg', 'LDA_02', 'global_sentiment_polarity', 'max_positive_polarity')",0.004741680088841014,0.0063842701068554785,0.002128090035618493
7,"(5, 12, 24, 25, 39, 43, 50)","[0.4916986  0.47437725 0.48046613 0.47633966 0.48957861 0.47615657
 0.4909723  0.48204862 0.47541525 0.47880657]",0.48158595556447426,"('num_hrefs', 'data_channel_is_entertainment', 'kw_max_avg', 'kw_avg_avg', 'LDA_02', 'global_sentiment_polarity', 'max_positive_polarity')",0.004758521801660987,0.0064069460448543,0.0021356486816180996
6,"(5, 12, 24, 25, 39, 43)","[0.48777395 0.47060284 0.47977597 0.47973764 0.48881572 0.47592527
 0.48947089 0.48140629 0.47155193 0.47479504]",0.47998555494672923,"('num_hrefs', 'data_channel_is_entertainment', 'kw_max_avg', 'kw_avg_avg', 'LDA_02', 'global_sentiment_polarity')",0.0048890333671269175,0.006582668799319313,0.002194222933106437
5,"(5, 12, 24, 25, 39)","[0.49194911 0.47344929 0.47946037 0.47543835 0.49051414 0.47540904
 0.48996066 0.4769433  0.47477161 0.47220532]",0.4800101203031536,"('num_hrefs', 'data_channel_is_entertainment', 'kw_max_avg', 'kw_avg_avg', 'LDA_02')",0.005432818849768561,0.007314829834295332,0.0024382766114317772
4,"(5, 12, 24, 25)","[0.48907551 0.46988439 0.47749846 0.47190619 0.48695988 0.47405632
 0.48099654 0.4770401  0.46856386 0.48078444]",0.4776765688812793,"('num_hrefs', 'data_channel_is_entertainment', 'kw_max_avg', 'kw_avg_avg')",0.004855528401599031,0.006537557204727703,0.002179185734909234
3,"(5, 24, 25)","[0.4875704  0.46755019 0.47506626 0.47386452 0.48221301 0.47500226
 0.48307724 0.4800182  0.46675536 0.47650263]",0.4767620054147549,"('num_hrefs', 'kw_max_avg', 'kw_avg_avg')",0.004676409834623594,0.006296389244996452,0.0020987964149988174
2,"(24, 25)","[0.4816175  0.46431098 0.47710772 0.47265253 0.47915114 0.47378618
 0.47794244 0.47640148 0.47080624 0.47496563]",0.4748741826726528,"('kw_max_avg', 'kw_avg_avg')",0.0034418741497822176,0.004634191643954663,0.0015447305479848875
1,"(25,)","[0.47715528 0.45879088 0.47208733 0.46509792 0.46658166 0.4696236
 0.47049059 0.47173588 0.45793502 0.46088344]",0.46703815926707726,"('kw_avg_avg',)",0.004464073778433935,0.006010496753149629,0.002003498917716543
